,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
cell_1030,2,2,4,4,2,2,4,0,NA,NA,2,3,NA,5,2,2
cell_1031,2,2,4,4,4,2,NA,2,NA,NA,2,3,2,NA,2,NA
cell_1032,2,2,4,NA,NA,2,NA,0,2,2,2,3,2,NA,2,2
cell_1033,2,2,4,4,0,2,NA,0,2,NA,2,3,2,5,2,2
cell_1034,2,NA,4,4,0,2,4,0,2,2,NA,3,2,NA,2,2
cell_1035,2,2,4,4,2,2,4,0,2,NA,2,NA,2,5,2,2
cell_1036,2,2,4,4,2,2,4,NA,2,NA,2,NA,NA,5,2,2
cell_1037,2,2,4,4,5,2,4,0,2,2,NA,3,2,5,2,2
cell_1038,2,NA,NA,4,0,2,4,NA,2,2,2,NA,2,5,2,2
cell_1039,2,NA,4,4,2,2,4,NA,2,2,2,3,2,NA,2,2
cell_1040,2,2,4,4,2,2,4,4,2,2,2,3,2,NA,NA,NA
cell_1041,NA,NA,NA,NA,5,NA,4,2,2,2,2,3,2,5,2,NA
cell_1042,2,2,4,4,5,2,4,2,2,2,2,3,2,NA,2,NA
cell_1043,2,2,4,4,5,2,4,2,2,2,2,3,NA,5,2,2
cell_1044,2,2,4,4,NA,2,4,2,2,NA,2,3,2,5,2,2
cell_1045,2,NA,NA,4,5,2,4,2,2,2,2,3,2,5,2,2
cell_1046,2,2,4,4,NA,2,NA,2,2,2,NA,3,2,5,2,2
cell_1047,NA,2,4,4,NA,2,4,2,2,NA,2,3,NA,NA,NA,2
cell_1048,2,2,4,4,5,NA,4,2,2,2,2,3,2,5,NA,2
cell_1049,2,2,4,4,5,2,NA,0,2,2,2,3,2,5,2,2
cell_1050,2,2,4,4,5,2,4,0,2,2,2,3,NA,5,NA,NA
cell_1051,2,2,4,4,5,2,4,0,2,2,2,3,2,NA,NA,2
cell_1052,2,NA,4,4,5,2,NA,3,2,2,2,3,2,NA,NA,NA
cell_1053,NA,2,4,4,NA,NA,4,NA,2,2,2,3,NA,5,2,2
cell_1054,2,2,NA,4,5,2,NA,NA,2,2,2,3,2,5,2,2
cell_1055,2,2,4,NA,5,2,4,NA,2,2,2,3,2,5,2,2
cell_1056,2,NA,NA,4,NA,2,4,2,2,2,2,3,2,5,NA,2
cell_1057,2,2,4,4,0,2,4,2,2,2,2,3,NA,5,2,2
cell_1058,2,NA,4,4,0,2,4,2,2,2,2,3,2,NA,NA,2
cell_1059,2,2,4,4,11,2,4,2,NA,2,2,NA,NA,5,2,2
cell_1060,2,2,4,4,11,2,4,2,2,2,2,3,2,5,NA,NA
cell_1061,2,2,4,NA,2,2,4,5,2,2,NA,NA,2,5,NA,2
cell_1062,2,2,4,4,2,2,4,5,2,2,NA,3,2,5,2,2
cell_1063,2,2,4,NA,2,2,4,5,2,2,2,3,2,5,NA,NA
cell_1064,2,2,4,4,2,2,4,NA,2,2,NA,3,2,5,2,NA
cell_1065,NA,2,4,4,5,2,NA,5,2,2,NA,3,NA,5,2,2
cell_1066,2,NA,4,4,0,2,4,5,2,2,2,3,2,5,2,2
cell_1067,2,2,4,4,2,2,4,5,2,2,NA,3,2,5,2,2
cell_1068,NA,2,4,NA,2,2,NA,5,2,NA,2,NA,2,5,2,2
cell_1069,2,2,4,4,0,2,NA,3,2,2,2,3,2,5,2,NA
cell_1070,2,2,4,4,0,2,4,3,2,2,2,3,2,NA,NA,2
cell_1071,2,2,4,4,0,2,4,0,2,2,NA,NA,2,5,2,NA
cell_1072,2,2,NA,NA,0,2,4,0,NA,2,2,3,2,5,2,2
cell_1073,2,2,4,4,0,2,NA,10,2,2,2,3,2,5,2,2
cell_1074,2,2,4,4,NA,2,4,10,2,2,2,3,NA,5,NA,2
cell_1075,2,2,4,NA,2,2,4,10,2,2,2,3,2,5,NA,NA
cell_1076,2,NA,4,4,0,2,4,10,2,2,2,3,2,5,2,2
cell_1077,2,2,4,4,2,NA,4,10,2,2,2,3,2,5,2,NA
cell_1078,NA,NA,NA,NA,2,2,4,10,2,2,2,3,2,5,2,2
cell_1079,2,2,4,4,0,2,4,NA,2,NA,2,NA,2,5,NA,NA
cell_1080,2,2,4,4,NA,2,NA,10,2,2,2,NA,2,5,2,2
cell_1081,2,2,NA,4,2,2,4,10,2,2,2,3,2,NA,2,2
cell_1082,2,2,NA,4,2,NA,NA,10,2,2,2,3,NA,5,2,2
cell_1083,2,2,NA,4,0,2,NA,10,2,2,2,3,NA,5,2,2
cell_1084,2,2,4,NA,0,2,4,10,NA,2,2,3,2,5,NA,2
cell_1085,2,2,4,4,2,NA,NA,10,NA,2,2,3,2,NA,2,NA
cell_1086,2,2,4,4,2,NA,4,10,2,2,2,3,2,5,2,2
cell_1087,2,2,NA,4,2,2,NA,10,2,NA,2,NA,2,5,NA,2
cell_1088,2,2,4,4,NA,2,NA,10,NA,2,2,3,2,5,2,2
cell_1089,2,2,4,4,2,2,4,8,2,2,2,3,2,NA,2,2
cell_1090,NA,2,4,4,2,2,4,8,2,NA,2,3,2,5,2,2
cell_1091,2,NA,4,4,NA,2,4,8,2,2,2,3,2,5,2,2
cell_1092,2,NA,4,NA,2,NA,4,8,2,2,NA,3,2,5,2,2
cell_1093,NA,NA,4,NA,2,NA,4,8,2,2,NA,NA,2,5,2,2
cell_1094,2,2,4,4,NA,NA,4,8,2,NA,2,3,2,5,2,2
cell_1095,2,2,4,4,2,2,4,8,2,2,2,NA,2,5,2,2
cell_1096,2,2,4,NA,2,2,4,8,2,2,NA,3,2,5,2,2
cell_1097,2,2,NA,NA,2,2,4,8,2,2,2,NA,NA,5,2,2
cell_1098,2,2,4,4,2,2,4,8,2,2,2,NA,2,5,NA,2
cell_1099,2,2,4,4,2,2,NA,8,2,2,2,3,NA,5,2,2
cell_1100,NA,2,4,4,NA,2,4,8,2,NA,NA,3,2,5,2,2
cell_1101,2,2,4,NA,2,2,4,8,2,2,2,3,2,5,2,2
cell_1102,2,NA,4,4,2,2,4,8,2,NA,2,NA,NA,NA,NA,2
cell_1103,2,NA,4,4,NA,2,NA,8,NA,2,NA,3,2,5,2,2
cell_1104,2,2,NA,4,2,2,4,8,NA,NA,NA,3,NA,NA,2,2
cell_1105,2,2,4,4,2,2,4,2,2,2,NA,3,2,5,2,2
cell_1106,NA,NA,NA,4,2,2,4,2,2,2,NA,3,2,5,NA,2
cell_1107,2,2,4,NA,2,2,4,NA,NA,2,2,3,2,5,2,2
cell_1108,NA,2,4,4,2,2,NA,3,NA,NA,2,NA,2,5,2,NA
cell_1109,2,2,NA,4,2,2,4,2,NA,2,NA,3,2,5,2,2
cell_1110,2,NA,4,4,2,2,4,2,NA,2,2,3,NA,NA,2,2
cell_1111,2,2,4,NA,NA,2,4,NA,2,2,NA,3,2,5,2,2
cell_1112,2,2,4,4,2,2,4,2,2,2,2,3,2,5,2,2
cell_1113,2,NA,4,4,2,2,4,2,NA,2,NA,NA,2,5,2,2
cell_1114,2,2,4,NA,NA,2,4,NA,NA,2,2,NA,2,5,NA,2
cell_1115,2,2,4,4,2,2,4,0,2,NA,NA,3,2,5,NA,2
cell_1116,NA,NA,NA,NA,2,2,4,0,NA,NA,NA,3,2,5,2,NA
cell_1117,2,2,4,4,2,2,4,0,2,NA,2,3,2,5,2,2
cell_1118,2,2,4,4,NA,2,4,0,2,2,2,3,2,5,2,2
cell_1119,2,2,4,NA,2,2,4,0,2,2,2,3,NA,5,2,2
cell_1120,NA,2,NA,4,2,2,4,0,2,2,NA,3,2,5,2,2
cell_1121,2,2,4,4,0,NA,4,2,NA,2,2,3,2,5,2,NA
cell_1122,2,NA,4,NA,0,2,4,NA,2,2,2,3,2,5,NA,2
cell_1123,2,2,4,4,0,2,4,2,2,2,2,NA,2,NA,NA,2
cell_1124,2,2,4,4,0,2,4,2,NA,2,NA,3,2,NA,2,2
cell_1125,2,2,4,4,0,2,4,2,2,2,NA,3,2,5,2,2
cell_1126,2,NA,4,4,10,2,NA,2,2,2,2,3,NA,NA,2,2
cell_1127,2,2,4,4,0,2,4,2,2,2,2,3,2,5,NA,2
cell_1128,2,2,4,4,0,2,4,2,2,2,2,3,2,5,2,2
cell_1129,2,2,NA,4,12,2,4,2,2,2,2,3,2,NA,2,NA
cell_1130,2,2,4,NA,12,2,4,2,2,2,2,3,2,5,2,2
cell_1131,2,2,4,4,12,NA,NA,2,NA,2,2,3,2,5,2,2
cell_1132,NA,2,4,NA,NA,2,NA,NA,2,NA,2,NA,2,NA,2,NA
cell_1133,NA,2,4,NA,12,2,4,2,2,2,2,3,NA,NA,2,2
cell_1134,2,NA,4,4,12,NA,4,2,2,2,2,3,2,NA,2,NA
cell_1135,2,2,4,4,12,2,4,2,2,2,2,3,2,NA,2,2
cell_1136,2,NA,NA,4,NA,2,NA,2,2,NA,2,3,2,5,2,2
cell_1137,2,2,4,4,57,2,4,2,2,2,2,NA,2,5,2,2
cell_1138,2,2,4,4,57,2,4,2,2,2,2,NA,2,5,2,2
cell_1139,NA,NA,NA,NA,57,2,4,2,2,2,NA,NA,2,NA,NA,NA
cell_1140,2,2,NA,4,57,2,4,2,2,NA,2,3,2,5,NA,2
cell_1141,NA,2,4,4,NA,2,4,2,2,2,NA,3,2,5,NA,2
cell_1142,2,2,4,4,NA,2,4,2,NA,2,2,3,2,5,NA,2
cell_1143,2,2,4,4,0,2,4,2,2,2,NA,3,2,5,2,2
cell_1144,NA,2,4,NA,0,2,NA,2,2,NA,2,3,2,NA,2,2
cell_1145,2,2,NA,NA,2,2,4,NA,2,2,NA,3,2,NA,2,2
cell_1146,2,NA,4,NA,2,NA,4,2,NA,2,2,3,2,NA,2,2
cell_1147,NA,2,4,4,2,NA,NA,2,2,2,2,3,2,5,NA,2
cell_1148,2,2,4,4,2,NA,4,2,2,2,2,3,2,5,2,NA
cell_1149,2,2,4,4,2,2,4,2,2,2,2,3,NA,5,2,NA
cell_1150,NA,2,4,NA,NA,2,4,2,2,2,2,3,2,NA,2,2
cell_1151,NA,2,4,4,2,2,NA,2,2,2,2,3,2,NA,2,2
cell_1152,2,2,4,4,NA,NA,4,2,2,2,2,3,2,5,2,2
cell_1153,2,2,4,4,NA,2,4,4,2,2,2,NA,2,2,2,NA
cell_1154,2,NA,4,NA,0,2,4,NA,2,2,2,3,NA,2,2,2
cell_1155,2,2,4,4,20,2,4,4,2,2,2,3,NA,2,2,2
cell_1156,2,NA,4,4,20,2,4,4,2,2,NA,3,2,2,NA,2
cell_1157,2,NA,4,4,NA,2,4,NA,2,2,NA,3,2,2,2,2
cell_1158,2,NA,4,4,0,NA,4,4,2,2,2,NA,2,2,2,2
cell_1159,NA,2,4,NA,8,2,4,NA,2,NA,2,3,2,NA,2,2
cell_1160,2,NA,NA,4,8,2,4,4,2,2,2,NA,2,2,2,2
cell_1161,2,2,4,4,11,2,4,4,2,2,2,NA,2,2,2,NA
cell_1162,2,2,4,4,11,2,4,4,2,2,2,3,2,2,2,2
cell_1163,2,NA,4,NA,NA,2,NA,NA,NA,2,2,NA,2,2,NA,2
cell_1164,2,2,4,4,11,2,4,4,2,2,2,NA,2,NA,2,NA
cell_1165,2,2,4,4,5,2,NA,4,2,2,2,3,2,NA,2,NA
cell_1166,2,2,4,4,NA,2,NA,NA,2,2,2,3,NA,2,2,2
cell_1167,NA,NA,4,4,NA,NA,4,NA,NA,2,2,3,2,2,NA,2
cell_1168,2,2,4,4,5,2,4,NA,2,2,NA,3,2,NA,2,2
cell_1169,2,2,4,NA,NA,2,NA,4,NA,2,2,NA,2,NA,2,2
cell_1170,2,2,4,4,0,2,4,4,2,2,NA,3,2,2,2,NA
cell_1171,2,2,4,4,0,2,4,4,NA,2,2,3,2,2,NA,2
cell_1172,2,2,4,4,0,NA,4,4,NA,2,2,3,2,2,NA,2
cell_1173,2,2,4,NA,2,2,NA,4,2,2,2,3,2,2,2,NA
cell_1174,NA,2,4,4,NA,NA,4,NA,2,NA,2,3,2,2,2,2
cell_1175,2,NA,4,4,2,NA,NA,4,2,2,2,3,2,2,2,NA
cell_1176,2,NA,4,4,2,2,4,4,2,NA,2,3,2,NA,2,2
cell_1177,2,2,4,NA,2,2,4,4,2,2,2,3,2,NA,2,2
cell_1178,2,2,4,4,2,NA,4,NA,2,2,2,NA,2,2,2,2
cell_1179,2,2,NA,4,2,2,4,4,2,2,2,3,NA,2,2,NA
cell_1180,2,2,NA,NA,2,2,NA,4,2,2,2,3,2,2,2,2
cell_1181,2,2,4,4,2,2,NA,NA,NA,2,2,3,2,2,2,2
cell_1182,2,2,NA,4,NA,2,NA,4,2,2,NA,3,2,2,2,2
cell_1183,2,2,4,4,2,2,4,4,2,2,2,3,2,NA,2,NA
cell_1184,2,2,4,NA,2,2,4,NA,2,2,2,3,2,2,2,2
cell_1185,2,2,4,4,NA,2,NA,4,2,2,NA,3,2,2,2,2
cell_1186,2,2,4,4,NA,NA,4,4,NA,2,NA,3,2,2,NA,2
cell_1187,2,2,4,4,8,2,4,4,2,2,2,3,2,NA,2,2
cell_1188,2,2,NA,4,8,2,NA,4,2,2,2,3,2,2,2,2
cell_1189,NA,NA,4,4,8,2,4,4,2,2,NA,NA,NA,2,NA,NA
cell_1190,2,NA,4,4,8,2,4,4,2,2,2,3,0,2,2,NA
cell_1191,2,2,4,NA,8,2,4,NA,2,NA,2,NA,NA,NA,2,2
cell_1192,2,NA,NA,4,NA,2,4,NA,2,NA,2,3,0,NA,2,2
cell_1193,NA,NA,4,NA,5,2,NA,4,2,2,2,3,0,2,2,NA
cell_1194,2,2,NA,4,0,2,4,4,2,2,2,3,2,2,2,2
cell_1195,2,NA,4,4,0,2,4,4,2,2,2,NA,NA,2,2,2
cell_1196,NA,2,4,4,8,2,4,4,2,2,2,3,3,2,2,2
cell_1197,2,2,4,4,NA,2,NA,4,2,NA,2,3,0,2,2,2
cell_1198,2,2,4,4,0,NA,4,4,2,2,NA,3,0,2,2,2
cell_1199,2,2,4,4,0,2,NA,4,2,2,2,3,2,2,2,2
cell_1200,2,2,NA,4,0,NA,NA,4,2,2,2,3,2,2,2,2
cell_1201,2,NA,4,4,0,NA,NA,4,2,2,2,3,0,2,2,2
cell_1202,2,2,4,4,0,2,4,4,2,2,2,3,NA,NA,2,2
cell_1203,2,2,4,NA,0,2,4,4,2,NA,2,3,3,2,2,2
cell_1204,2,2,4,4,2,NA,4,4,NA,2,2,3,NA,2,NA,2
cell_1205,2,2,4,4,2,2,NA,4,2,2,2,3,0,2,2,2
cell_1206,NA,2,4,4,0,2,4,4,2,NA,2,3,NA,2,2,2
cell_1207,2,2,4,4,NA,2,NA,4,2,2,2,NA,5,NA,NA,2
cell_1208,2,2,NA,4,0,2,4,4,2,NA,NA,3,5,2,2,2
cell_1209,2,2,4,4,0,2,NA,4,2,2,2,3,4,2,2,2
cell_1210,2,2,4,4,0,2,4,4,2,2,2,3,4,2,2,2
cell_1211,2,2,4,NA,0,NA,4,4,2,2,2,3,5,2,2,2
cell_1212,2,2,4,4,0,NA,4,4,NA,2,2,3,0,2,NA,2
cell_1213,2,NA,NA,NA,NA,2,4,4,2,2,2,3,NA,NA,2,2
cell_1214,2,2,4,NA,NA,2,4,4,NA,NA,NA,3,3,2,2,2
cell_1215,2,2,4,4,0,NA,NA,NA,2,2,2,3,0,2,2,2
cell_1216,2,2,NA,4,0,2,4,4,2,2,NA,NA,0,2,2,NA
cell_1217,2,2,4,4,5,NA,4,2,2,2,2,NA,5,2,NA,2
cell_1218,2,2,4,4,5,NA,4,NA,2,2,2,3,5,2,NA,NA
cell_1219,2,2,NA,4,5,2,4,2,2,NA,2,3,NA,2,2,2
cell_1220,2,NA,4,4,5,2,4,2,NA,2,2,3,5,NA,2,2
cell_1221,NA,2,NA,4,2,2,4,2,2,2,2,3,5,2,NA,2
cell_1222,2,2,NA,NA,2,NA,4,2,2,2,NA,NA,5,2,2,2
cell_1223,NA,NA,4,NA,0,2,NA,2,2,2,2,3,5,2,2,2
cell_1224,NA,2,4,4,0,2,4,2,NA,NA,2,3,5,2,2,2
cell_1225,2,2,4,4,10,2,4,2,2,2,2,3,5,2,2,2
cell_1226,2,NA,4,4,10,2,4,2,2,2,2,3,5,2,2,2
cell_1227,NA,2,4,4,10,NA,4,NA,2,2,2,3,5,2,2,2
cell_1228,2,2,NA,4,10,2,4,NA,2,2,2,3,5,2,2,2
cell_1229,NA,2,4,4,10,2,4,2,2,2,NA,3,5,2,2,NA
cell_1230,NA,2,4,4,10,2,4,2,2,2,NA,NA,5,2,NA,2
cell_1231,NA,2,4,NA,10,2,4,2,2,NA,2,3,5,2,2,NA
cell_1232,2,NA,4,4,10,2,4,2,2,2,2,3,5,2,2,2
cell_1233,2,NA,4,4,29,2,4,2,2,NA,2,3,5,NA,2,NA
cell_1234,2,2,4,NA,29,2,4,NA,2,2,2,NA,5,2,2,2
cell_1235,NA,2,4,4,29,2,NA,2,2,NA,2,3,NA,2,2,2
cell_1236,NA,NA,4,4,NA,2,NA,2,NA,2,2,3,5,2,2,2
cell_1237,2,2,4,NA,29,2,4,2,NA,2,2,3,5,2,NA,2
cell_1238,2,2,4,4,29,2,4,2,2,2,NA,3,5,2,NA,2
cell_1239,2,2,4,4,29,2,4,2,2,2,NA,3,5,2,2,2
cell_1240,2,2,4,NA,29,2,4,2,2,2,2,3,5,2,2,2
cell_1241,2,NA,4,4,2,NA,4,2,2,2,2,3,NA,2,2,2
cell_1242,2,2,NA,NA,2,NA,4,2,2,2,2,3,2,2,2,2
cell_1243,2,2,4,4,2,2,4,NA,2,2,2,NA,2,2,2,2
cell_1244,NA,NA,4,4,2,2,4,2,2,2,2,3,2,2,NA,2
cell_1245,NA,NA,4,NA,2,2,4,NA,2,NA,2,3,2,2,2,NA
cell_1246,2,2,NA,4,NA,2,4,2,NA,2,2,3,0,2,2,2
cell_1247,2,2,4,4,2,2,4,2,2,2,2,3,0,2,2,2
cell_1248,NA,2,4,4,2,2,4,2,2,2,2,3,0,2,2,2
cell_1249,2,2,4,4,2,2,NA,2,NA,2,2,3,0,2,2,2
cell_1250,2,2,4,4,2,2,4,2,2,2,2,3,NA,2,2,2
cell_1251,2,2,4,4,NA,2,4,2,NA,2,NA,3,3,2,2,NA
cell_1252,2,2,NA,4,2,2,4,2,NA,2,2,3,NA,2,2,2
cell_1253,2,2,4,4,0,2,NA,2,2,2,NA,NA,0,2,2,NA
cell_1254,NA,2,4,4,0,2,4,2,2,2,2,NA,0,2,2,2
cell_1255,2,2,NA,4,NA,NA,NA,2,2,2,2,NA,5,2,2,2
cell_1256,2,2,4,NA,5,2,4,2,2,2,2,3,5,2,2,NA
cell_1257,2,NA,4,4,3,2,4,2,2,2,2,3,0,2,2,2
cell_1258,2,2,4,4,3,2,4,2,2,2,2,3,3,2,2,NA
cell_1259,2,2,4,4,3,2,4,2,2,2,2,3,NA,NA,2,2
cell_1260,2,2,4,4,3,2,4,2,2,2,2,3,NA,2,2,2
cell_1261,2,2,4,4,0,2,4,NA,2,2,2,3,0,2,2,2
cell_1262,2,2,4,NA,0,2,4,2,2,2,2,NA,NA,2,NA,2
cell_1263,NA,2,4,4,0,NA,4,2,2,2,2,3,9,2,NA,2
cell_1264,2,2,NA,4,0,NA,NA,NA,2,2,2,3,0,2,NA,NA
cell_1265,2,2,NA,4,NA,2,4,2,2,2,2,NA,0,2,2,NA
cell_1266,2,2,4,4,5,2,4,2,2,2,2,3,0,NA,NA,2
cell_1267,2,2,4,4,0,2,4,2,2,2,2,3,0,2,2,2
cell_1268,2,2,NA,4,0,2,4,2,2,2,NA,3,0,2,2,2
cell_1269,2,2,NA,4,0,NA,4,2,2,NA,2,NA,0,2,2,2
cell_1270,2,2,4,NA,0,2,4,2,2,2,2,3,0,2,NA,2
cell_1271,2,2,NA,4,2,2,4,2,2,2,2,3,0,2,2,2
cell_1272,2,2,NA,4,4,2,4,2,NA,2,2,3,0,2,2,NA
cell_1273,NA,2,NA,NA,2,2,4,NA,2,2,2,3,3,2,2,2
cell_1274,2,2,4,NA,2,2,4,2,2,2,2,3,3,2,NA,2
cell_1275,NA,2,NA,4,0,2,4,2,2,2,2,3,0,NA,2,2
cell_1276,2,2,4,NA,0,2,4,NA,2,2,NA,3,0,2,2,2
cell_1277,2,2,4,4,0,2,4,2,2,2,2,3,0,2,2,2
cell_1278,2,2,4,NA,0,2,4,2,2,2,2,3,0,2,2,2
cell_1279,2,2,4,4,0,2,4,NA,NA,NA,2,3,0,2,NA,2
cell_1280,2,2,4,NA,0,NA,4,NA,2,2,NA,3,NA,2,2,2
cell_1281,NA,2,2,4,2,2,4,5,2,2,2,3,3,NA,2,NA
cell_1282,2,2,2,4,2,2,4,5,2,2,2,3,3,NA,NA,2
cell_1283,2,2,2,4,0,2,4,NA,NA,2,2,NA,3,5,2,NA
cell_1284,2,NA,2,4,2,2,4,NA,2,2,2,NA,3,5,2,2
cell_1285,2,2,2,NA,2,2,4,5,2,2,2,3,3,5,2,2
cell_1286,2,2,2,4,0,2,4,5,2,2,2,3,3,5,2,2
cell_1287,2,2,2,4,0,NA,NA,5,2,2,2,3,3,NA,2,2
cell_1288,2,2,2,4,0,2,4,5,2,NA,2,3,3,5,2,2
cell_1289,2,2,2,NA,0,2,4,5,NA,2,NA,3,3,NA,2,2
cell_1290,2,2,NA,4,0,2,NA,5,2,2,2,3,NA,NA,NA,2
cell_1291,NA,2,2,NA,2,2,4,5,2,2,2,3,3,5,2,NA
cell_1292,2,NA,NA,NA,0,2,4,5,2,2,2,NA,3,5,2,2
cell_1293,2,NA,2,NA,3,2,NA,5,NA,NA,2,3,3,5,2,2
cell_1294,2,2,2,4,3,2,4,5,2,2,NA,3,3,NA,NA,2
cell_1295,2,2,NA,NA,0,2,4,5,2,2,2,3,3,5,2,2
cell_1296,2,NA,2,4,NA,2,4,NA,2,2,2,3,NA,5,2,NA
cell_1297,2,NA,2,NA,0,2,4,5,2,2,2,3,NA,5,2,2
cell_1298,2,2,NA,4,0,2,4,5,2,2,2,3,3,5,2,2
cell_1299,NA,2,NA,4,0,NA,4,5,2,2,2,3,3,5,2,NA
cell_1300,2,2,2,4,0,NA,4,5,2,2,2,NA,3,5,2,2
cell_1301,2,2,2,NA,5,2,4,5,2,2,2,3,3,5,2,2
cell_1302,NA,NA,2,4,5,2,NA,5,2,NA,NA,3,3,NA,2,NA
cell_1303,NA,2,2,4,5,2,4,5,2,2,2,3,3,5,2,2
cell_1304,2,2,2,4,5,2,4,5,2,2,NA,NA,3,5,2,2
cell_1305,2,2,2,4,2,2,4,5,NA,2,2,NA,3,NA,2,NA
cell_1306,2,2,NA,4,2,2,4,5,2,2,2,3,NA,5,2,2
cell_1307,2,NA,2,4,0,2,4,NA,NA,2,2,3,3,5,2,2
cell_1308,2,2,2,4,0,2,4,NA,2,2,NA,NA,3,5,2,NA
cell_1309,NA,2,NA,4,2,2,NA,5,2,2,2,NA,3,5,2,NA
cell_1310,2,NA,2,4,2,2,4,5,2,2,NA,NA,3,5,2,2
cell_1311,2,2,2,4,5,2,4,5,2,2,2,3,3,5,2,2
cell_1312,2,2,2,4,0,2,4,5,NA,2,2,3,3,5,NA,2
cell_1313,2,2,2,4,8,2,4,5,2,NA,2,3,NA,NA,2,2
cell_1314,NA,2,2,4,8,2,4,5,2,2,2,NA,3,5,NA,2
cell_1315,2,2,2,4,8,2,NA,5,2,NA,2,NA,3,5,2,2
cell_1316,2,2,2,NA,8,2,4,5,2,2,2,3,3,5,2,2
cell_1317,2,2,2,NA,8,2,4,5,2,NA,2,NA,NA,5,2,2
cell_1318,2,NA,NA,4,8,2,4,5,NA,2,NA,NA,3,5,2,2
cell_1319,2,2,2,4,8,2,4,5,2,2,NA,3,NA,5,2,2
cell_1320,2,NA,2,NA,8,2,4,5,2,2,2,3,NA,5,2,2
cell_1321,2,NA,2,NA,8,2,NA,NA,NA,2,2,NA,NA,5,2,2
cell_1322,NA,2,2,4,8,NA,NA,5,2,2,2,3,3,5,NA,2
cell_1323,2,NA,2,NA,8,2,4,5,2,2,2,3,3,NA,2,2
cell_1324,NA,NA,NA,4,8,2,4,NA,NA,2,NA,3,3,5,NA,2
cell_1325,2,2,2,4,8,2,4,5,2,2,NA,3,NA,NA,2,2
cell_1326,2,2,NA,4,8,2,4,5,NA,2,2,NA,3,5,2,NA
cell_1327,2,2,2,4,8,NA,NA,5,NA,2,2,NA,3,5,2,NA
cell_1328,2,2,NA,4,8,2,4,5,NA,2,2,3,3,5,2,2
cell_1329,2,NA,2,4,2,2,4,5,2,2,NA,3,3,5,NA,2
cell_1330,2,2,NA,4,2,2,4,5,2,2,2,NA,3,5,NA,2
cell_1331,NA,2,2,4,NA,2,4,5,2,2,2,3,3,5,2,2
cell_1332,NA,2,2,NA,2,2,4,5,2,2,NA,3,3,5,2,2
cell_1333,2,2,2,4,NA,2,4,NA,2,2,2,3,3,5,2,2
cell_1334,2,2,2,4,0,2,4,5,2,2,2,3,3,5,2,2
cell_1335,2,2,2,4,NA,2,4,5,2,2,NA,3,NA,5,2,2
cell_1336,2,2,NA,4,3,2,4,5,2,2,2,3,3,5,2,NA
cell_1337,NA,NA,NA,NA,2,2,4,5,2,2,2,NA,3,5,2,NA
cell_1338,2,2,2,4,2,NA,4,5,2,NA,NA,3,NA,5,2,2
cell_1339,2,2,2,4,0,2,4,5,2,2,2,3,3,5,2,2
cell_1340,NA,NA,NA,4,0,2,4,5,2,2,NA,3,3,5,2,2
cell_1341,2,NA,2,4,0,2,4,5,2,2,2,3,3,5,2,2
cell_1342,2,NA,2,4,2,2,4,5,2,2,2,NA,3,5,2,2
cell_1343,2,2,2,4,0,2,4,5,NA,2,2,3,3,5,2,NA
cell_1344,2,2,2,4,0,NA,4,5,2,2,2,3,3,5,2,NA
cell_1345,2,2,2,4,0,2,4,5,2,2,2,3,3,2,2,NA
cell_1346,2,2,NA,4,0,2,4,5,NA,2,NA,NA,3,2,2,2
cell_1347,2,2,2,4,0,2,4,5,2,2,2,3,3,2,2,2
cell_1348,2,2,NA,NA,0,NA,4,5,NA,2,2,NA,3,2,2,2
cell_1349,2,NA,2,NA,0,2,NA,NA,2,2,2,NA,3,2,2,2
cell_1350,2,2,2,NA,5,2,4,NA,NA,2,NA,3,3,NA,2,NA
cell_1351,NA,2,2,4,4,2,4,5,2,2,2,3,3,2,2,2
cell_1352,2,2,2,4,4,NA,4,NA,2,NA,2,3,3,2,2,2
cell_1353,2,2,NA,4,2,2,4,5,2,NA,NA,NA,3,2,2,2
cell_1354,2,NA,2,4,2,2,NA,5,2,2,2,3,3,2,2,2
cell_1355,NA,2,NA,4,0,2,4,NA,2,2,NA,3,3,2,2,2
cell_1356,2,2,2,4,NA,2,4,5,2,2,2,3,3,NA,2,2
cell_1357,2,NA,NA,4,2,2,NA,NA,NA,2,NA,3,NA,2,2,NA
cell_1358,2,2,2,NA,NA,2,4,5,2,2,2,3,3,2,NA,2
cell_1359,2,2,2,4,2,2,4,NA,2,2,2,NA,3,2,NA,2
cell_1360,2,NA,2,4,2,2,4,5,2,NA,2,NA,3,2,2,2
cell_1361,NA,2,2,NA,9,2,4,5,NA,2,2,3,3,NA,2,2
cell_1362,2,2,NA,4,0,2,4,5,2,2,2,3,3,NA,2,2
cell_1363,2,2,NA,NA,0,2,4,5,2,2,NA,NA,3,2,2,2
cell_1364,2,2,2,NA,0,2,4,NA,2,NA,2,3,3,NA,2,2
cell_1365,NA,2,NA,4,NA,2,4,5,2,2,2,3,3,2,2,2
cell_1366,2,2,2,4,NA,2,4,5,2,2,2,3,3,2,2,2
cell_1367,2,2,2,4,NA,2,4,5,NA,2,NA,3,3,2,2,NA
cell_1368,2,2,2,4,3,NA,4,NA,2,2,2,3,3,2,2,2
cell_1369,NA,NA,2,4,3,NA,4,5,2,2,2,NA,3,2,2,2
